Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	1109.00			0.0	1.0	4.5	90%	1	1	1	2020-07-14 06:34:36.127158
F Gear	1290.00		6-7 days	181.0	1.1632	4.5	97%	0	0	0	2020-07-14 06:34:36.127158
